name,company,city,transaction_total
Dustin King,Walton-Brown,South Monica,$990.43
Catherine Rivera,Smith-Stephens,South Wendyside,$1455.25
Andrea Thompson,Barnes; Guzman and Smith,North Richard,$1174.47
Roy Moore,Douglas; Jensen and Diaz,Lake Ericmouth,$933.78
Stacy Myers,Snyder-Porter,Blakemouth,$719.95
Haley Carlson,Williams; Baker and Shaw,New Louisland,$101.31
Laura Garza,Todd; Martin and Sullivan,Lake Jason,$815.28
Mark Gutierrez,Schmidt-Watson,North Brittanychester,$2220.76
Nichole Fisher,Miller; Williams and Riley,Lake Benjaminburgh,$184.39
Charles Baker,Webster PLC,Johnsonshire,$410.21
Robert Jackson,Brown; Cunningham and Gibson,West Kaitlynmouth,$612.63
Kimberly Gilbert,Scott; Obrien and Nelson,New Sarahaven,$812.09
Tyler Stephenson,Perez Ltd,New Justinmouth,$1297.19
Leslie Foster,Lawson Ltd,South Lori,$466.55
James Young,Glover-Jimenez,Sweeneystad,$1459.33
Sean Montoya,Gates Inc,Harristown,$385.29
Bryan Braun,Robinson; Campos and Roberts,Markfort,$6420249.01
Joseph Brown,Wong PLC,Port Deborah,$897.44
Dawn Morse MD,Riley and Sons,West Randallside,$688.18
Thomas Lewis,West-Clay,Randyshire,$1386.96
Whitney Kline,Jarvis-Garrett,Lake Derek,$1414.07
Sheila Miller,Franklin; Robinson and Moore,Aliceland,$27.55
Cory Whitney,Jennings-Butler,Nicoleshire,$776.56
David Jacobs,Lane PLC,Sarahbury,$72445.20
Lisa Ponce,Hines and Sons,Bryanton,$1297.42
Alfred Nichols,Barron PLC,Jimenezburgh,$1036.17
Elizabeth Caldwell,Dyer-Williamson,North Michaelhaven,$738.25
Kimberly Fitzgerald,Nguyen Group,North Shaun,$420.09
Joanna Houston,Fischer Inc,Thompsonstad,$878.66
Collin Anderson,Roberts-Price,North Tasha,$1025.64
Shane Gillespie,Weber-Roberson,Sydneyfort,$336.75
Eddie Perkins,Thornton; Banks and Hays,Elizabethview,$900.85
Mikayla Cox,Torres Ltd,West Davidton,$299.18
Rebecca Parker,Tate; Sharp and Smith,South Katherineside,$1239.83
Courtney Soto,Bradshaw and Sons,Lake Kimberly,$635.71
Julie Jones,Burnett LLC,North Kayla,$59.14
Jill Glover,Thomas; Pearson and Ballard,Diazmouth,$2270.15
Kevin Harvey,Cortez-Brown,North Michaelburgh,$544.22
Laura Phillips,Thompson-Salazar,Port Eric,$509.79
Xavier Castaneda,Clark-Foster,New Christopher,$1030.57
Dr. Daniel Schneider,Bell; Norris and Fletcher,Gutierrezstad,$520.60
Timothy Martinez,Davis; Ramirez and Bass,Vincentport,$1159.66
Darren Chavez,Sullivan-Sullivan,Jamesland,$1889.11
Barry Kirk,Baker; Boyd and Alvarado,Downsfurt,$2812.96
Barbara Sanchez,Cisneros Inc,Albertport,$62.74
Thomas Burns,Johnson; Lee and Howard,West Steven,$524.39
Todd White,Mcintyre; Dennis and Smith,Walshville,$310.98
Emily Brewer,Black and Sons,Oconnorland,$1101.78
Connie Rogers,Garcia; Kemp and Campbell,Tonyborough,$19060.76
Scott Hendrix,Miller; Garcia and Anderson,West Tamara,$1979.44
Patricia Burgess,Johnson Group,Langton,$1156.76
Samantha Morris,Webb; Gillespie and Crawford,Houstontown,$233.06
Denise Lopez,Knight PLC,Port Vanessa,$1050.40
Christopher Delgado,Gutierrez-Page,East Sandra,$937.71
Brendan Ewing,Chavez; Hood and Nguyen,Wiseshire,$958.62
Nancy Cox,Walton; Perez and Ward,Loganmouth,$1474.70
Daniel Ruiz,Austin Group,Arnoldstad,$1004.29
Colleen Wu,Hammond-Thomas,Alexisshire,$2864.66
Andrea Salazar,Christensen; Parker and Reynolds,Lake Travis,$674.45
Selena Frost,Jenkins; Sanders and Barber,Lake Andrewshire,$215.59
Joshua Khan,Webb PLC,New Jerryport,$108.10
David Cobb,Jordan; Smith and Manning,Floydland,$1372.89
Debra Flynn,Barnes-Vargas,Port Johnview,$1154.49
Mary Meyer,Sosa Ltd,Port Mary,$483.43
Steven Lewis,Johnson-Torres,East Steventon,$1379.42
Mark Jordan,Gilbert and Sons,East Emilyview,$266.26
Michael Robbins,Roach; Flowers and Massey,Josephburgh,$817.16
Heather Rose,Johnson; Thomas and Marshall,Collinsbury,$1017.89
Laura Smith,Mcdaniel-Rojas,South Bethanymouth,$69589.33
Shawna Martinez,Fuentes-Mccann,North Edward,$1182.34
Michael Lee,Johnson-Spencer,Meganside,$563.82
Justin Green,Travis-Cummings,East Heatherberg,$335.60
Daniel Hernandez,Smith Ltd,Robertchester,$1951.48
Bryce Williams,Evans-Ramirez,East Alicia,$1402.90
Christopher Watson,Lucas LLC,Reedview,$571.88
Rhonda Dorsey,Clark-Johnson,Port Deborah,$83640.38
Cynthia Hughes,Baker-Coleman,North Tiffany,$495.86
Jill Reynolds,Riley; Gonzalez and Bradley,New Matthew,$445.17
Jeffrey Castillo,Hogan LLC,North Alexandra,$758.72
Rachel Burch,Branch PLC,Port Theresa,$1442.65
Sheena Anthony,Summers and Sons,Lake Andreastad,$809.99
Ashley Huynh,Vasquez and Sons,West Aaronberg,$377.86
Kristy Turner,Scott-Garcia,Traceystad,$485.40
Joel Vega,Baker; Sullivan and Graham,East John,$3040.61
Melissa Hamilton,Stone-Barton,Port Claytonville,$1400.55
Stephanie Molina,Mcdonald Ltd,South Emily,$1288.88
David Quinn,Monroe LLC,East Pamela,$761.14
Jennifer Buchanan,Hampton LLC,Michelleberg,$594.26
Anna Mccoy,Fry Ltd,Williamstad,$2181.36
Cindy Lee,Robinson; Lewis and Cook,Gibsonville,$99.96
Christine Holmes,Hodge Group,Alexanderland,$1323.55
Jeremy Jackson,Watson-Drake,Port Reginaldtown,$1997.15
Kenneth Rodriguez,Zimmerman; Harrell and Williams,Jimbury,$1948.02
Jennifer Young,Hartman LLC,Lake Ryanfort,$1034.01
Ashley Hernandez,Carter Inc,Port Maryland,$563.03
Thomas Casey,Simmons; Greene and Davis,Lake Amandaland,$1018.70
Andre Jones,Berger-Diaz,Jefferyshire,$129.48
Melanie Hensley,Pena; Wall and Bond,South Tarabury,$7372.93
Tammy Turner,Rollins-Mann,Leslieberg,$174.62
Heidi Mayer,Obrien-Holland,Kellyburgh,$1943.21
Tanya Page,Hopkins; Roth and Roy,Catherineville,$1027.90
Philip Jackson,Schultz LLC,Port Austin,$259.12
April Frye,Baird Group,South Kimberlyfort,$203.25
Elizabeth Castro,Garcia; Fields and Nichols,North Tracyfurt,$1080.94
Troy Jackson,Webb PLC,North Marvin,$858.92
Pamela Bowman,George; Gonzalez and Bolton,Stephanieshire,$377.75
Gregory Carr,Santiago and Sons,Amandafurt,$56.46
Melinda Mitchell,Hess-Montgomery,Blakefort,$440.26
Shelley Jimenez,Smith; Dominguez and Hobbs,Lake Ashley,$1613.81
Michael Carter,Burch and Sons,North Nicholasside,$585.62
Sarah Werner,Miller PLC,Ronaldborough,$865.20
Michael Campos,Strong and Sons,South Erichaven,$1239.05
Ashley Moss,Owens-Graves,Brittneyborough,$213.62
Katherine Willis,Pierce-Lane,Haydenland,$3499.07
Oscar Short,Thompson-Lewis,South Jason,$1318.75
Scott Barton,Wallace-Jackson,Rossstad,$162.95
Bridget Davis,Russo Ltd,Martinland,$709.29
Nicole Johnson,Larson LLC,Hensonport,$4203.94
Kelly Copeland,Holland-Carter,Melissaside,$344.37
David Williams,Davis; Barton and Wheeler,Port Jenniferland,$635.13
Bradley Henderson,Shaw LLC,West Michelleside,$1066.89
Amy Perez,Rivera; Hall and Hernandez,Heathershire,$31472.02
Mckenzie Jones,Rodriguez; Thompson and Jimenez,Christinechester,$28.25
Austin Johnson,Murphy Group,East Laura,$775.30
Mark Dominguez,Marshall PLC,Lake Joseph,$224.54
Rebecca Carrillo,Butler Group,West Cynthia,$623.56
Jennifer Boyd,Martinez Inc,Ellisontown,$223.17
Pamela Mckenzie,Griffith and Sons,East Charlotte,$767.23
Gilbert Jones,Hill; Hicks and Clark,Houstonshire,$4582.45
Ralph Morales,Mora; Ramirez and Gray,South Danielstad,$691.73
Jessica Choi,Hansen-Wright,Schwartzland,$579.81
Jerry Baker,Gordon-Gomez,South Kyle,$59740.96
Kimberly Marshall,Mccormick; Smith and Sweeney,South Alexandraton,$1442.46
Jeffrey Harvey,Dorsey; Gomez and Lane,Singhfort,$2981.45
John Martin,Thompson and Sons,Crystalshire,$805.92
Katherine Barrett,Larson; Thompson and Murray,South Michaelchester,$2894850.21
Rachel Brady,Hunter-Norris,Harrisberg,$2998.50
Cheryl Peterson,Brown and Sons,North Joshua,$8928.97
Sonya Owens,Benson LLC,East Colin,$277.19
Robert Turner,Bowman; Torres and Adams,New Patrickburgh,$657.19
Amber Mason,Marquez-Myers,North Janeview,$2748.39
Jeffrey Wells,Murphy Ltd,North Joseph,$455.08
Alexander Pope,Frost and Sons,Vanessaview,$883.77
Matthew Harris,Osborne-Gomez,West Samuelberg,$1956.02
Kevin Robinson,Mcdaniel-Wiley,Port Matthew,$300.39
Angela Frye,Yates-Baker,Diazland,$24.90
Nicholas Woodard,Henderson; Martin and Parrish,Port Tara,$855.59
Sean Martinez,Cunningham PLC,East Dustinberg,$1048.06
Michael Jackson,Jackson; Miller and Fischer,Port Sheila,$791.53
Maria Hamilton,Anderson-Bright,Callahanmouth,$1061.59
Ryan Smith,Oneill-Henderson,Fischermouth,$270.57
Anthony Gallagher,Fuentes; Kelley and Russell,Lewisfort,$2274.28
Mariah Turner,Holder Inc,Galvanfort,$9448.47
Christopher Hunter,Russell Group,North Krystalshire,$501.62
Samantha Evans,Wilson-Poole,Simmonsberg,$584.65
Julie Scott,Little-Barrett,West Johnstad,$719.13
Michael Alvarez,Jones LLC,Mariaside,$2937.97
Madeline Steele,Henry Inc,New Juliefurt,$93690.48
Joshua Reeves,Brooks and Sons,Port Nicoleberg,$1797.38
Tracy Kaufman,Poole; Yates and Davenport,East John,$418.34
Brian Klein,Spencer-Decker,Robertsonchester,$1928.05
Martha Davenport,Sandoval Inc,North Morgan,$92.10
Cynthia Johnston,Diaz and Sons,Cantrellfurt,$307.98
Frank Mooney,Escobar-Reyes,Jenniferview,$130.05
Carla Clark,Garza LLC,Reyesport,$1936.41
Curtis Montgomery,Love; Lee and Sanchez,Skinnertown,$4485.72
Erin Freeman,Hanson LLC,Garyhaven,$55403.90
Danielle Rollins,Miller Ltd,Laneside,$363.92
Diana Powell,Lewis and Sons,Paulview,$223.36
Carl Brown,Vasquez-Wolfe,West Josephland,$658.83
Ashley Stephens,Bowen Inc,Hamiltonstad,$132.49
Kristen Cannon,Jones; Thomas and Curtis,Jonesborough,$5408.44
Joanne Patterson,Ford; Perez and Sherman,Matthewside,$865.05
Stephanie Fernandez,Carter and Sons,North Alex,$6923256.35
Jennifer Barber,Smith; Nelson and Ayala,West Erinfurt,$916.69
Brooke Simpson,Ryan Ltd,Edwardburgh,$284.34
Ernest Simmons,George-Hood,Lake Jesusberg,$121.94
Cameron Martinez,Hernandez; Ballard and Welch,Lake Davidstad,$751.92
Brandon Hall,Stone-Hurley,North Pamelafurt,$363.81
Christopher Farrell,Kemp and Sons,Port Jodi,$791.27
Jonathan Martin,Shields PLC,Port Erin,$429.35
Penny Fisher,Horne and Sons,North Angelamouth,$1467.44
Michael Larsen,Hawkins-Valdez,West Charlesside,$315.32
Norman Miller,Mueller-Thompson,Joshuafurt,$1156.82
Jonathan Alvarado,Cordova-Johnson,Clarkview,$1278.24
William Jackson,Olson and Sons,New Tonyafurt,$870.73
Eric Davis,Powell-Johnson,East Jennifer,$867.34
Steven Clark,Phillips Group,Port Brendanfurt,$1298.87
Christopher Johnson,Carey-Bradford,Jonesburgh,$1224.42
Scott Roberts,Cooper PLC,Tiffanymouth,$643.31
Daniel Vasquez,Walker; Merritt and Williams,Andersonfurt,$6397.17
Ronald Jones,Cabrera PLC,Bonillamouth,$1065.37
Christopher Cortez,Skinner; Carlson and Garrett,Lake Catherinemouth,$833.29
Chad Foley,Gonzalez-Castro,Heathermouth,$535.48
Patricia Johnson,Shannon-Glass,Nelsonshire,$1974.47
Parker Rodriguez,Johnston Group,Petersonmouth,$1164.43
Ronald Robinson,Brown-Roberts,West Michaelmouth,$605.39
Traci Mann,Wyatt; Tucker and White,Dawnview,$127.41
Timothy Jones,Smith-Rasmussen,Moralesville,$650.58
Heidi Hubbard,Hays-Pugh,Hollyview,$276.47
Stefanie Cowan,Kelly LLC,New Daisyberg,$163.83
Wendy Bush,Lowe-Juarez,Morenobury,$1248.57
Michael Diaz,Anderson-Ward,Andersonland,$119.01
Michael Vasquez,Moreno; Hanson and Randall,North Davidland,$358.94
David Gutierrez,Harris-Gonzalez,Lake Joseph,$378.18
Christopher Moreno,Lewis-Conley,Rachelland,$5236.56
Frank Cobb,Williams LLC,Murrayburgh,$769.35
Ricardo Woods,Tucker; Elliott and Davis,South Robert,$52232.88
Latasha Mitchell,Ruiz-Kelly,South Williammouth,$73.08
Alex Bush,Krause-Martin,Nathanielfort,$2736.46
Jacqueline Wilson,Heath-Grant,Christophermouth,$1275.14
Francisco Howard,Mosley Inc,South Russelltown,$513.72
Cindy Rivera,Walker-Johnson,Port Kaitlinburgh,$2254.78
Jeffrey Hamilton,Vance-Lee,North Adam,$515.42
Gary Adams,Lucas-Schmidt,West Hannah,$109.38
Kenneth Norris,Mcintyre-Andrews,Hendersonville,$288.20
Nicole Gill,Villegas-Irwin,North Lisamouth,$438.89
Christine Davis,Mullins; Carlson and Mata,Cardenasburgh,$625.13
Cassie Williams,Miller; Mendoza and Williams,Washingtonmouth,$475.97
Zachary Crane,Brooks-James,New Brittanyton,$1325.63
John Valdez,Simmons; Berg and Daniel,Hinesland,$1495.82
Scott Garza,Richard-Jones,West Kathleenland,$289.83
Scott Chen MD,Melendez PLC,West Brandonfort,$942.40
Mark Thompson,Robinson-Caldwell,Port Sallyland,$717.67
Jason Johnson,Porter; Palmer and Anderson,Brownburgh,$606.85
Christopher Burke,Chambers; Galloway and Ross,Hendersonberg,$309.87
Jason Vasquez,Mason Inc,North Brandon,$894.68
Samuel Valencia,Miller-Murphy,Larryfurt,$848.40
Mr. Luis Johnson,Brown-Garcia,Staceyhaven,$1672.07
Cathy Castillo,Cuevas Group,Port Jamieland,$656.67
Mr. David Ward,Crawford; Jefferson and Foster,Thomasborough,$59.68
Ronnie Wade,Morrow LLC,North Ryanborough,$1869.25
Raymond Woods,Jackson; Bonilla and Martinez,Stanleyshire,$853.99
Mark Ramos,Cook; Moore and Knapp,East Audreyside,$24.05
John Holloway,Miller-Tyler,Port Johnville,$167.14
Shannon Barber,Carr Ltd,Sanchezfort,$361.31
Herbert Summers,White-Bradford,Cookview,$499.04
Deborah Garcia DDS,Bridges Inc,Leeburgh,$467.96
Christopher James,Moore Ltd,Williamton,$961.73
Tommy Osborne,Taylor; Graves and Williams,South Jadeport,$307.99
Karen Williams,Robles PLC,Bauerport,$975.93
Erin Evans,Mendoza Inc,West Drew,$804.65
Sergio Carpenter,Arroyo-Robbins,East Josephport,$537.46
Gina King,Green-Parker,Comptonside,$3781.09
Brian Williams,Massey; Little and Kane,Johnsonshire,$923.54
Vanessa Davis,Wright Ltd,Joseside,$38.63
Michael Knight,Jenkins and Sons,South Anastad,$618.44
Timothy Ingram,Gibson-Bryan,Lake Laurenfurt,$633.97
Jeremy Morgan,Ray-Alvarez,Michealstad,$467.19
Colleen Koch,Solis-Long,Lake Tonyland,$883.51
James Best,Strickland Ltd,New Elizabethshire,$671.71
Gina Gentry,Harrington-Maynard,Walkerton,$629.57
Jeffery Roberts,Hernandez-Bowen,East Angelstad,$1679.22
Trevor Martin,Ward-Morgan,West Peter,$712.11
Virginia Diaz,Lee Group,North Richard,$1884.83
Melissa Adams,Keller; Perez and Stanley,West Michaelport,$361.12
Ronald Roberson,Mora; Fisher and Lewis,Ryanbury,$566.66
Christopher Edwards,Williams Ltd,West Beth,$7403.17
Joe Torres,Olson PLC,South Marvin,$235.08
Chase Nixon,Williams-Price,West Jesusview,$19.89
Jason Fowler,Wang; Williams and Griffin,Lake Karen,$716.78
Lisa Williams,Wilkins PLC,Wrightside,$541.82
Vanessa Gonzalez,Coleman-Hernandez,Port Williamville,$881.52
Shannon Kent,Crawford Group,Jordanshire,$138.85
Ronald Barnes,Reid Ltd,Danielside,$3000.33
Michael Williams Jr.,Flynn-Contreras,East Emilyfurt,$1090.79
Brandon Sullivan,Stafford-Stephenson,North Johnmouth,$1666.65
Stephanie Young,Aguirre PLC,East Megan,$881.52
Alexander Carter,Joseph-Travis,Lake Christine,$1211.48
Dr. Joanna Cook,Schmidt LLC,North Lisaton,$1801.39
Miguel Daniels,Jones; Jones and Arroyo,Simsland,$407.75
Ashley Mason,Gibson; Campbell and Martin,Bakerberg,$896.44
Anthony Wiley,Fuller and Sons,West Latoya,$997.32
Kristy Boyle,Vance; Wang and Smith,North Crystalshire,$990.52
Keith Olson,Santos; Galloway and Black,Angelaville,$85.77
Shawn Stevenson,Harris-Berry,West Jennyville,$277.01
Donald Costa,Johnson Ltd,Monicamouth,$497.93
Lisa Brown,Boyle and Sons,West James,$746.92
Sabrina Stephens,Woodward Ltd,South Gary,$639.82
Jennifer Taylor,Davis-Kelly,Gonzalezport,$717.21
Lacey Chambers,Allen Inc,Lake Chad,$383.90
Michael Hammond,Rodriguez; Brooks and Mcclain,Thomasland,$4129064.69
Andrew Moore,Harrison; Ward and Luna,Jenniferburgh,$23838.75
Michael Bailey,Hunt-Henson,Ortizville,$50.00
David Allen,Acosta-Turner,Westmouth,$1286.06
Sandra Gonzalez,Wallace-Robinson,Bowenport,$670.64
Mr. Ryan Bauer,Morgan; Pitts and Gregory,Reedmouth,$311.38
Nicholas Sosa,Powell; Jacobs and Gates,East Donaldbury,$2298.14
Maurice Kelly,Evans-Wilcox,North Saraberg,$546.62
Joshua Jordan,Willis-Jones,Stevenmouth,$752.25
Rhonda Chaney,Carter; Daniels and Kidd,Ericaville,$1874.41
Kathleen Armstrong,Thomas-Lewis,Lake Johnside,$1490.66
Joshua Washington,Anderson Group,East Courtney,$9.74
Tabitha Schmidt,Robles; Thomas and Rodriguez,South Daniel,$386.24
Lisa Johnston,Tyler Inc,South Jodiville,$492.56
Elizabeth Elliott,Oneill LLC,Port Alexandrahaven,$657.80
Jonathan Garcia,Hubbard; Santiago and Hernandez,Port Jodi,$9245.08
John Orr,Allison-Joseph,West Markhaven,$584.68
Juan Moss,Vasquez-Mack,Troybury,$344.04
Peter Robbins,Ballard; Martin and Higgins,North Adamhaven,$1168.67
Michael Ross,Wilson-Gutierrez,Theresaville,$652.94
Kathryn Mosley,Thompson; Lambert and Robbins,Erikburgh,$169.08
Lauren Griffin,Beck-Ali,Mathisfort,$72350.57
Juan Hammond DVM,Sanders; Garcia and Turner,South Ginaton,$52015.74
Susan Bell,Reid; Frederick and Beard,East Victoria,$206.36
Jennifer Harris,Burke; Joseph and Taylor,Adamsmouth,$1471.14
Rebecca Harris,Lyons; Williams and Chaney,South Cameronberg,$197.28
Christopher James,Allen LLC,Jamesburgh,$1323.72
Sheila Poole,Miranda; Dawson and Nguyen,New Benjamin,$1438.39
Matthew Richard,Johnston; Bennett and Li,East James,$578.10
Andrea Freeman,Kramer PLC,Barbaraton,$2918.61
William Mcfarland,Hatfield PLC,Carpentershire,$57640.22
Howard King,Cisneros-Swanson,Danielleborough,$2480.45
Stephanie Monroe,Johnson PLC,Angelicamouth,$2907.40
Jeanette Robinson,Wilson; Black and Price,Katiebury,$1069.20
Audrey Cisneros,Dalton-White,New Richard,$929.93
Devin Yates,Duncan-Jensen,Ramosbury,$346.46
Steven Dunn,Bradley; Norton and Manning,Padillaburgh,$2539.27
Allison Coleman,Brown PLC,South Randallton,$310.93
Mathew Montoya,Miranda and Sons,Brandonburgh,$949.61
Sandra Douglas,Daniels Group,Johnsonfurt,$222.59
James Rodriguez,Reynolds and Sons,Lake Vincent,$1095.65
Jose Little,Collins; Valenzuela and Barrett,West Chloe,$1279.17
Jay Herman,Gardner; Smith and Gordon,Mccarthymouth,$965.82
Omar Thompson,Watts; Hayes and Hinton,West Jilltown,$1387.05
Danny Tucker,Marsh; Phillips and Chang,Simmonsburgh,$2539.62
Christopher Hernandez,Perry and Sons,South Bethtown,$1721.48
Donald Smith,King Ltd,South Bridget,$995.09
Oscar Chen,Fleming; Acevedo and Buchanan,Brianberg,$1578.98
Joshua Lee,Eaton-Perez,North Williamfort,$763.65
Christina Wilson,Jenkins-Ray,Kimberlyberg,$40.68
Tristan Mckenzie,Dixon-Lee,South Lori,$440.85
Rebecca Nguyen,Elliott-Hall,North Angela,$629.13
Tracy Gonzalez,Schaefer; Baxter and Rodgers,Hensonfort,$128.64
Jasmine Stevens,Davis-Jenkins,South Melissafurt,$19224.72
Michael Hernandez,Simon; Jones and Scott,Port Janetport,$4303.46
Dawn Edwards,Clark; Robinson and Nguyen,Port Mollyport,$941.85
Adam Logan,Ross-Haney,Avilaland,$163.94
Charles Hinton,Nelson-Smith,Michelleberg,$606.75
Dr. Alicia Spears,Scott-Kramer,West Jenniferton,$453.21
Zoe Myers,Allison and Sons,North Jason,$890.57
Misty Poole,Willis-Marshall,Lake Eddiefort,$1580.60
Kathy Martin,Johnson and Sons,New Joeport,$2599.01
Amanda Burke,Sanchez-Roberts,Benderport,$870.83
Mark Rivera,Moore; Ballard and Jacobson,New Phyllisland,$858.15
Calvin Melton,Patton-Roberts,New Patrick,$391.01
Donald Johnson,Coffey PLC,North Nicholaschester,$614.44
Rebecca Pearson,Carr; Thomas and Spencer,Nixonburgh,$172.36
Raymond Owens,Ball-Browning,Meganland,$9.18
Faith Carr,Simon-Flynn,South Chris,$411.39
Cameron Joyce,Schwartz PLC,Lake Kellybury,$92833.36
Loretta Snow,Phelps and Sons,North Douglas,$8466342.39
Kristin Wilkins,Palmer; Haynes and Fitzpatrick,New Sarafurt,$5238.26
Melissa Wiggins,Diaz; Turner and Mccall,Hawkinsport,$808.50
Wanda Hunter,Sweeney Group,Wardside,$757.65
Alyssa Estes,Robinson Inc,North Tonya,$1963.62
Shelly Lambert,Jones; Kim and Riley,Wilsonton,$674.38
William Stephens,Sutton; Navarro and Larson,Moorebury,$878.99
Jody Martinez,Wells LLC,Reedview,$9892.75
Jennifer Stephens,Rogers PLC,Barnetthaven,$2653.78
Jennifer Clark,Miller and Sons,East Dianeview,$7939.82
Richard Robinson,Powell; Thornton and Martinez,Lake Adamfort,$447.27
Angela Walton,Bell; Merritt and Aguirre,Daniellefurt,$295.92
Natalie Wilson,Villegas LLC,Melissabury,$26.22
Molly Cooper,Gutierrez-Miller,South Joseph,$299.72
Eric Cameron,Martin-Sandoval,Watsonville,$951.96
Sharon Stokes,Peters-Collins,Barnesfort,$1765.53
Elizabeth Jacobs,Perry LLC,South Kaitlyn,$358.16
David Sharp,Mitchell-Cunningham,Jameshaven,$1375.69
Margaret Bailey,Wilson and Sons,Kimberlymouth,$647.39
Makayla Hutchinson,Moore-Donovan,Victoriashire,$825.47
Austin Evans,Sparks-Buchanan,Lopeztown,$13.54
Paul Barnes,Fernandez; Mason and Morgan,Lake Hannahshire,$30.93
Jason Miller,Cuevas-Barber,Larryshire,$850.39
Dr. Jackson Rogers,Nunez and Sons,Pennyhaven,$328.56
John Long,Baker-Davis,Woodton,$1284.27
Cynthia Jacobs,Thompson Inc,Davidburgh,$732.39
Tracy Young,Franklin LLC,Morganhaven,$501.85
Marc Harper,Rivera-Mcgrath,East Dwayne,$209.41
Vickie Richardson,Orozco-Frazier,West Regina,$807.96
Charles Smith,Richardson PLC,Port Hunterburgh,$1160.30
Kara Reyes,Lopez-Wyatt,New Haileyburgh,$672.45
Michelle Marshall,Shea Ltd,Smithland,$5566.40
Jeremy Johnson,Kelly; Merritt and Elliott,Port Nancy,$46.29
Sara Mcclure,Tyler-Phillips,South Angelica,$381.59
Michael Anthony,Fowler; Hopkins and Peterson,Lake Nathanshire,$84.84
Amy Jones,Thomas; Chavez and Jones,Jasmineland,$610.61
Steven Martin,Martinez; Hill and Wilson,North Kathrynburgh,$987.62
James Dodson,Figueroa Ltd,Bakerville,$332.33
Tiffany Fry,Villarreal and Sons,Gibsonburgh,$16.46
Kevin Burns,Ewing-Baker,Williamsbury,$1414.62
Sarah Serrano,Morales-Harris,Lynchmouth,$2848.92
Michelle Taylor,Turner Group,East Charlesberg,$1284.84
Angela Garrison,Merritt Inc,Jennifershire,$1463.07
Chad Rowe,Brown LLC,West Carlosborough,$1084.96
Dennis Gonzalez,Jennings and Sons,West Danielborough,$6328681.29
Cynthia Riley,Webb and Sons,Shellytown,$4794.09
Kelly Bryant,Hensley; Brown and Christian,East Mariahbury,$909.08
