name,company,city,transaction_total
Anna Cain,Greene PLC,East Seanmouth,$5953019.25
John Brady,Morales Group,South James,$1245.36
Eric Mann,Brown; Ortega and Larson,West Kathryn,$179.04
Mr. Nicholas Collins,Carey; Perry and Hicks,South Colleenmouth,$1100.82
Kevin Barnes,Bray; Williams and Adams,Hallchester,$636.33
Kelli Walker,Brown-Wright,Lake Jacquelinemouth,$7736.40
Clifford Fuller,Powell; Payne and Anderson,West Matthew,$3028.03
Michael Davis,Mitchell-Matthews,East Amanda,$316.70
Stephen Cain,Martinez-Jones,East James,$39987.44
Sierra Bryant,Alexander-Mcmahon,Ronnieshire,$2225.40
Larry Gill,Williams; Thomas and Young,Johnsonchester,$1263.07
Jessica Garcia,Davis; Jimenez and Wells,Emilyton,$783.19
Valerie Coleman,Brown PLC,Perezchester,$3301.79
Peter Burke,Dodson-Day,South Rogerberg,$1587.19
Jennifer Murillo,Gilbert; Mcneil and Baxter,East Juliehaven,$1761.82
Todd Vega,Bass Group,Jacquelinechester,$671.37
Michele Klein,Holloway-Delgado,South Hectorton,$173.71
Jennifer Bryant,Bryan Ltd,New Jeffery,$484.07
Maureen Alvarez,Martinez-Salazar,South Madelinemouth,$1662.23
Ivan Barajas,Moore-Cook,West Jordanburgh,$782.24
Amy Mann,Clark and Sons,Markmouth,$522.19
Amy Rodriguez,Haynes PLC,New Matthewfurt,$680.29
Brittany Wilson,Fox-Phelps,North Douglas,$154.82
Paige Cochran,Aguirre; Andrews and Flores,Robertbury,$258.83
Kayla Shepherd,Morales PLC,Tammyville,$470.91
Erik Mcpherson,Pearson-Peterson,Lake Tonya,$1458.28
Patricia Guzman,Davis-Smith,New Stephenbury,$6965.52
Caitlin King,Lynch; Harrison and Thompson,New Johnmouth,$1368.53
Linda Rice,Brown Inc,South Garyhaven,$473.17
Virginia George,Fuller-Reed,North Taylor,$917.38
Juan Jimenez,Townsend-Hensley,Scottton,$1937.16
Dawn Meyers,Cox-Macias,Port David,$431.66
Henry Dean,Smith Group,East Mollytown,$176.72
Kyle Green,Parker; Martin and Phillips,Royton,$28.75
Logan Buchanan,King; Torres and Mcintosh,Royberg,$1129.07
Lori Klein,Hurley; Garcia and Edwards,West Matthew,$39113.45
Audrey Downs,Perry Group,Aaronbury,$508.94
Holly Simmons PhD,Payne; Flores and Ruiz,East Kristin,$164.55
Lori Hernandez,Russell; Green and Williams,Erinchester,$183.55
Steven Haynes,Molina-Washington,West Camerontown,$1719.37
Antonio Garcia,Boyer; Vazquez and Peterson,Port Sarah,$912.56
Christopher White,Byrd; Duarte and Yang,Taylorburgh,$45.77
Joshua Vargas,Sanchez Ltd,New Nathanielside,$675.31
Evan Montes,Simon-Bradley,Hendersonfurt,$452.28
Antonio Hull,Wright Inc,Lewisfort,$1272.65
James White,Johnson-Webb,Ritahaven,$1254.39
Scott Jackson,Johnson Group,Sarahaven,$122.15
Christina Miller,Guerra-Davis,Bakertown,$982.83
Karen James,Wagner; Rivera and Manning,Lake Joseph,$957.15
Derek Torres,Chan; Richard and Richards,West Tonyaton,$1197.33
Eric Wise,Spencer-Smith,Danielport,$1155.57
Curtis Roberts,Jacobs; Chavez and Diaz,Lake Michael,$621.47
Joshua Bennett,Monroe Inc,Dawnhaven,$1445.77
Heather Brady,Hudson Ltd,Delgadohaven,$440.94
Cory Anderson,Williams; White and May,North Lisa,$593.09
Jeffery Stevens,Braun; Lopez and Duran,Garciaborough,$862.31
Joy Salazar MD,Hicks-Miller,Coxtown,$123.46
Lisa Hampton,Jones LLC,Longborough,$1783.53
Kathy Miller,Mcdonald-Austin,Jeffreyport,$786.92
Emma Davis,Taylor; Charles and Weber,Christineborough,$2063.86
Zachary Anderson,Blanchard PLC,West Thomasburgh,$705.99
Todd Brady,Williams; Kelly and Barber,Greenton,$1372.16
Donald Carroll,Long PLC,Charlesville,$941.39
Cynthia Evans,Henderson-Vazquez,Smithport,$892.40
Sarah Allen,Alvarez Group,Ronaldhaven,$5801.33
Dennis Petersen,Johnson-Knight,Port Kevin,$1293.56
Justin Lopez,Perez-Jones,South Melissa,$2325.71
John Smith,Brooks and Sons,Shelbytown,$1450.30
Robert Carrillo,Contreras Ltd,Kathrynville,$449.01
Jessica Weiss,Humphrey-May,Royborough,$2359.08
Kristin Houston,Wong-Burnett,East Mercedesmouth,$208.06
Joseph Cruz,Pierce; Thompson and Jordan,North Stephenborough,$672.29
Janet Mcclain,Carrillo and Sons,Ericton,$939.07
Alexander Wilkinson,Johnson; Chung and Summers,Lake Jose,$552.74
Sandra West,Anderson PLC,Longhaven,$4276.43
Denise Bell,Weeks; Bennett and Peterson,West Tiffanyside,$770.30
Noah Bradley,Foley; Meza and Lara,Perezview,$66.16
Nicholas Anderson,Delgado-Hall,Smithhaven,$2376.75
Lauren Walker,Howard-Martin,Cliffordland,$1007.07
Stephen Barry,Vasquez Ltd,Joshuamouth,$194.73
Stephanie Estrada MD,Gutierrez; Bailey and Duran,West Deniseburgh,$898.34
Sarah Cooley,Webb PLC,West Jennifermouth,$7111.50
Ronnie Costa,Thompson; Buchanan and Jacobs,Holmeston,$1823.64
Eric Turner,Garza; Hart and Obrien,North Theresaside,$453.83
Terry Bell DDS,Collins; Howell and Jenkins,Cainville,$45.97
Diana Huang,Johnson PLC,West Kristieview,$327.94
Jared Nichols,Jones-Butler,Port Gloria,$395.01
Seth Glenn,Sutton; Burke and Jones,West Dennis,$886.69
Alexis Stanley,Valencia Inc,Smithbury,$74798.26
Stacey Buchanan,Stewart-Brooks,Port Latoya,$1256.94
Nicole Meyer,Rivera and Sons,New Trevor,$1394.37
Kevin Flores,Miller-Dawson,Lindseychester,$592.28
Felicia Rich,Hensley; Jackson and Gibson,Gabrielleview,$24348.56
Julia Mason DDS,Robertson-Thomas,West Angelaville,$537.97
Jennifer Wilson,Fleming; Obrien and Johnson,Austinmouth,$513.41
Kimberly Keller,Hall; Jones and Hicks,Port Jeffreyburgh,$1938.39
Lauren Morrow,Cochran; Johnson and Powell,East Joshuabury,$1947.55
Stephanie Rivera,Brown; Weaver and Wilson,South Kellyberg,$458.41
Ann Anderson,Copeland; Ryan and Hammond,Lake Melissafurt,$8364401.85
Evelyn Rodriguez,Lucas-Strong,Briantown,$1885.90
Janice Wheeler,Jones-Evans,Port Benjamin,$653.33
Susan Fisher,Evans-Miller,Sandersfurt,$359.34
Adrian Valdez,Arellano; Johnston and Espinoza,East Sandra,$1085.37
Michael Adams,Johnson; Lambert and Blevins,East Devin,$992.85
Yolanda Abbott,Duncan-Griffith,Carlsonbury,$344.98
Jeremiah Parks,Smith-Porter,South Caitlyn,$765.49
Courtney Lewis,Cox LLC,Courtneyshire,$546.67
Kelly Blake,Rodgers; Nelson and Aguilar,North Anthony,$2178.90
Thomas Smith,Parker-Hurst,North Danielmouth,$1305.68
David Ruiz,Li; Hays and Martinez,Rojasmouth,$1401.18
Mr. Richard Reed Jr.,Collier-Mitchell,Port Andreaview,$2165.10
Catherine Mckinney,Johnson-Bennett,Laneburgh,$259.63
Sarah Howard,Gibbs; Cruz and Lopez,Kimberlyburgh,$71.74
Jordan Mckee,Mcneil Group,Port Hannah,$823.01
Jennifer Cook,Turner and Sons,North Joseph,$343.20
Michael Peters,Young-Leach,New Dana,$5688.22
Christopher Erickson,Brown-Carr,South Anthony,$2050.64
Andre Ford,Taylor-Sullivan,North Jeffery,$880.15
John Allen,Wilkerson-Sanchez,Brianton,$633.77
Michael Garrett,Dunlap PLC,Michaelside,$496.66
Katherine Reed,Adams-Brooks,Port Lori,$893.91
Benjamin Lynn,Castro; Boyer and Sosa,Port Matthew,$664.10
Rachael White,Bates Inc,West Patriciachester,$20667.27
Philip Walker,Ramos-Harris,Carrview,$719.63
Kathleen Harris,Gonzalez; Taylor and Reid,North Katherine,$550.28
Joshua Pierce,Hatfield Ltd,West John,$35.98
Edward Olson,Best PLC,Kevinview,$1158.04
Lauren Henderson,Schmidt LLC,East Teresa,$569.58
Megan Andrews,Phillips-Williams,Whitestad,$957.18
Alec Pearson,Bird PLC,Teresafort,$752.09
Kelly Jones,Abbott-Fitzpatrick,Singhhaven,$553.94
Jennifer Aguirre,Delacruz; Stephens and Mills,South Charlottefurt,$7.15
Ryan Beck,Williamson; Shaw and Young,East Robin,$665.04
Danielle Hurley,Jones Group,Shannonburgh,$223.21
Mark Miller,Bell; Gamble and Martin,Lake Jill,$948.51
Daniel Wright,Mcdonald; Davis and Phillips,Allenville,$1864.73
Rachel Baxter,Weaver-Walsh,Lake Holly,$664.15
Sarah Garcia,West; Rich and Schultz,West Jonathan,$1806.39
Sheri Luna,Mcneil; Davis and Higgins,South Davidfurt,$1153.33
Matthew Wheeler,Steele; Lynch and Hansen,North Emilyview,$1007.52
Deborah Nguyen,Miller-Smith,Harringtonside,$1045.69
Teresa Graham,Best Group,Martinside,$1862.05
Brittany Hamilton,Robinson-Henry,Romerohaven,$999.42
Elijah Dean,Houston-Rodriguez,Paynetown,$743.25
Jacob Moore,Turner Ltd,East Danaport,$538.21
Mary Ross,Martin; Mason and Reed,Ethanton,$1021.11
Mary Jackson,Horn; Patton and Smith,West Brian,$790.97
Anna Chung,Carroll Ltd,Kathleenshire,$6395.47
Jill Parker,Harper Ltd,East Andrewstad,$1639.90
Daniel Freeman,Barry-Pruitt,Lake William,$535.48
Casey Gonzalez,Nash Group,Duarteberg,$919.67
Ronald Booth,Owen and Sons,East Jaredshire,$2789.51
Ronald Stanton,Coffey LLC,Port Sean,$1481.07
Lisa Warner,Martinez Ltd,East Michael,$480.67
Abigail Williams,Taylor-Blackburn,New Jasonburgh,$824.21
Megan Fisher MD,Jones-Morrison,Jasonside,$638.90
Stephanie Martin,Hughes; Smith and Roy,West Daniel,$2546.51
Adam Reilly,Grimes; Clark and Lindsey,Marymouth,$293.54
Brandy Larson,Harris-Parsons,West Roy,$954.96
Patricia Stephenson,Barnes LLC,Meadowsstad,$922.27
Sierra Watson,Smith Inc,South Nancyview,$980.79
Christian Leonard,Clark-Watkins,Kathleenmouth,$1407.56
Amber Adams,Robinson and Sons,Clairemouth,$1311.10
Curtis Edwards,Gonzalez-Jensen,Jamesland,$272.09
Tommy Harris,Baldwin Ltd,Jesushaven,$570.29
Vanessa Lewis,Bell and Sons,North Jeanette,$319.40
Jennifer Nolan,Brown Ltd,Christopherchester,$5939.11
Janice Watson,Mccarty; Marshall and White,Cannonton,$686.88
Tiffany Fletcher,Turner Group,North Kara,$787.93
Stephanie Mitchell,Smith; Jones and Gray,New Beverlyfort,$1295.19
Maureen Robertson,Morales; Berger and Page,East Charles,$772.04
Kristina Cobb,Blevins; Miller and Tran,Beardborough,$230.74
Ryan Johnson,Johnson Inc,Port Michelle,$703.60
Rebecca Johnson,Nguyen PLC,Billyshire,$191.31
Jeremy Walsh,Gordon-White,Port Davidton,$2000.64
Christopher Smith,Ingram; Hardin and Thompson,West Katrina,$92233.80
Ryan Higgins,Carey-Gomez,New Catherine,$1377.12
David Williams,Patel-Banks,West Joseph,$510.92
Charles Moss,Perez; Stewart and Green,Dorseyville,$266.83
Heather Adams,Martinez LLC,East Denise,$1115.39
Stacey Shepard,Chavez; Hughes and Castillo,East Danielberg,$697.01
Brian Mitchell,Davis LLC,Owensview,$360.24
Elizabeth Salas,Gray PLC,New Aaronbury,$1069.59
Joseph Wade,Robertson PLC,North Cheryl,$653.91
Lauren Hudson,Mcdonald; Davis and Gross,West Brucehaven,$1745.29
Albert Ray,Cabrera; Snyder and Johnson,Jenniferberg,$161.32
Amanda Adams,Martinez; Kane and Kelly,Port William,$2566.44
Nathan Lee,Franklin Ltd,Lake Thomasport,$504.58
Nicole Tran,Quinn Inc,Thorntonchester,$592.25
Sandra Gomez,Hale-Macias,Grayland,$403.89
Luis Jordan,Wade; Wood and Beltran,Simmonsside,$1146.69
Terri Simpson,Black-Gonzales,Chrisborough,$96321.77
Amy Colon,Shepard; Waller and Wagner,Davidland,$183.32
Laura Pena,Ellis Ltd,Dunnville,$160.70
Jennifer Ward,Adams PLC,Lake Lisa,$34.00
Angela Knapp,Smith PLC,East Kim,$767.31
Melissa Meyers,Hamilton PLC,Ruthport,$207.94
David Crawford,Peterson; Newman and Lee,Campbellfort,$24361.82
Thomas Moore,Johnson; Waters and Kline,North Nicole,$1890.12
Dominic Bell,Galloway Group,Richardsonton,$205.64
Rebekah Curry,Lambert-White,Trevorstad,$467.02
Ricky Campbell,Price Group,Wendybury,$807.13
Sylvia Young,Johnson-Johnson,South Davidbury,$882.05
Marissa Medina,Maxwell-Parks,Kimberlyville,$1066.97
Jason Young,Mendoza-Johnson,Port Kimport,$1362.62
David Parker,Poole; Wiley and Williams,Laurenfort,$734.40
Melissa Ramirez,Pham-Hubbard,Gibsonborough,$660.61
Christopher Hancock,Jones Ltd,East Eric,$896.91
John Macdonald,Wilson; Gonzalez and Barr,Meganchester,$169.52
Michael Carrillo,Garrett-Fields,Jamiehaven,$6215.72
John Hogan,Gordon-Watkins,Jillfurt,$1257.19
Angelica Rose,Avery; Atkinson and Johnson,North Robertfort,$837.76
Gerald Olsen,Lopez-Fleming,Jessehaven,$869.36
Donald Wong,Rodriguez-Roach,Russellburgh,$2321.64
Sabrina Morris,Cline Ltd,East Sarah,$3322.28
Michael Alvarado,Cardenas Ltd,Johnsonbury,$1854.58
Victoria Meadows,Lee and Sons,Mitchellmouth,$884.76
Mark Parks,Duffy; Riddle and Maxwell,Port Christopherport,$189.94
Angela Welch,Gray; Fitzgerald and Brown,Stoneberg,$183.32
Daniel Oliver,Pierce Inc,Kingborough,$196.52
Heather Horton,Nunez; Yoder and Diaz,Lake Victoria,$780.90
Shane Stephenson,Hernandez-Williams,Gibsonfurt,$2368.02
David Brown,Jones-Reed,East Nataliefort,$1568.48
Angela Harris,Odonnell-Davis,Billychester,$423.47
Lindsey Reynolds,Morris; Webb and Evans,Rebeccaborough,$4809.22
Tyler Walsh,Craig PLC,Ramirezview,$210.51
Ashley Stafford,Taylor-Meza,Ralphland,$494.74
Monica Richardson,Armstrong-Escobar,Johnsonstad,$130.12
Katelyn Richmond,Keller Group,Amandaborough,$865.36
Sara Mitchell,Ramirez Inc,New Tracy,$302.32
Amy Lyons,Luna; Mckay and Sweeney,Lake Courtney,$1174.21
Matthew Walsh,Graves-Brown,East Sarah,$593.78
Angela Brown,Jackson; Jones and Scott,North Alyssa,$1195.79
Darrell James,Bradley-Wilcox,Tracyhaven,$7428.15
Martin Sanders,Simmons PLC,East Denise,$267.81
Emily Guzman,Vega-Wood,North Paula,$1538.02
Mark Turner,Noble-Ryan,Edwardhaven,$1157.98
David Collier,Gray-Mendez,West David,$1103.11
Erin Blankenship,Hopkins-Hill,North Brianshire,$1258.83
Victor Sandoval,Rivera; Wilson and Pena,Port Aaron,$933.20
Michelle Powell,Williams-Moore,Saraport,$1382.68
John Hahn,Tanner; Ortega and Haney,Port Ryanstad,$8685421.20
Daniel Medina,Barton PLC,Port Nicole,$262.72
Debra Shelton,Miller-Collins,Karenland,$385.97
Donna Bird,Green; Park and Vasquez,Michaelshire,$925.56
Elizabeth Lopez,Marquez; Morse and Anderson,Tristanside,$2848.43
Geoffrey Williamson,Johnson-Johnson,Gabrielleborough,$347.15
Taylor Smith,Perry-Frederick,Carlabury,$102.65
Andrew Adams,Scott; Petersen and Ruiz,Lake Jermaine,$891.96
Michael Perry,Dixon Group,Brandonfort,$134.38
Dennis Parker,Smith-Brewer,Edwardbury,$1997.06
Jerry Burns,Smith-Cole,East Jose,$142.23
Carlos Rodriguez,Tanner PLC,Port Natasha,$449.98
Gregory White,Pierce LLC,Brownfurt,$269.30
Jessica White,Harper; Taylor and Petersen,Lake Tiffanyland,$2657.91
Allison Glass,Hopkins-Patterson,North Anne,$733.25
Jennifer Williams,Potter-Williams,Victoriaton,$189.60
Danielle Escobar,Bauer LLC,East Lorettashire,$232.46
Jose Schmidt,Fleming Ltd,Lake Amanda,$1393.91
Melissa Greene,Mendoza; Jackson and Lopez,Andrewchester,$880.35
Riley Wood,Richard Ltd,Port Kristen,$40.46
Casey Caldwell,Schwartz; Johnson and Schwartz,Randyside,$1110.16
Crystal Dennis,Sanders-Perry,North Jared,$1044.22
Karen Hernandez,Hendrix LLC,North Pamelaview,$1946.53
Richard Baldwin,Daniel Group,Sharonland,$483.35
Allison Smith,Williams; May and Hunt,Port Brianaberg,$573.25
Emma Johnson,Reyes Group,West Jonathanbury,$674.59
Leah Gutierrez,Foster-Cooper,Powersfort,$889.98
James Roman,Mason-Moore,Port Douglas,$339.16
Thomas Knight,Cortez LLC,Johnsonville,$115.20
Benjamin Contreras,Lee Group,Thomasside,$716.26
Michael Velasquez,Harvey PLC,Lake Nicholasbury,$713.11
Andrew Clark,Juarez-Griffin,Julieside,$1000.63
Michelle Salazar,Hernandez-Castro,Davidville,$727.18
Melissa Small,Oneal-Franco,Kentmouth,$896.87
Kristy Wilson,Hicks; Koch and Novak,Johnsonmouth,$772.26
Joel Barnett,Morgan-Clark,Kellyhaven,$853.56
Sabrina Phillips,Peck; Lee and Miles,South Erikamouth,$642.78
Jason Martinez,Anderson Ltd,North Josephland,$193.38
Julia Martinez,Clark PLC,West Barbara,$14.17
David Mills,Maldonado-Lee,Port Brian,$467.87
Wanda Wilson,Morales Ltd,Shawntown,$413.21
Jeffrey Brown,Jackson; Morgan and Jimenez,Port Alfred,$285.70
Erin Miller,Morales PLC,West Ryanland,$1038.73
Elizabeth Perez,Carr; Randall and Livingston,North Roger,$5498.07
Mathew Smith,Farley-Walter,Rileyland,$4469.60
Miranda Rogers,Cortez-Drake,Jefferyfort,$1247.90
Heather Velazquez,Bradshaw; Gregory and Harris,Sanderstown,$961.80
Wendy Anderson,Wilson Ltd,Port David,$1621.11
Emily Wright,Baxter PLC,Jamesport,$938.38
Jenna Wood,Levy-Krueger,Francoberg,$637.96
Robin Green,Howard; Solomon and Mcdonald,Williamsfort,$35465.41
Amber Fuller,Johnston-Sullivan,North Nicolefort,$896.12
Mr. George Foster IV,Shah-Santiago,Grayville,$1188.91
Bernard Thomas,Carroll; Thompson and Gilmore,Jenniferfurt,$863.65
Lauren Gilbert,Nelson LLC,West Justin,$659.28
Samantha Williams,Myers; Stephens and Torres,East Lindsay,$445.68
Austin Taylor,Sanchez; Smith and Smith,East Danielbury,$551.22
Vanessa Stevens,Myers; Shaw and Ramirez,Michellemouth,$737.86
Teresa Garza,Hayes PLC,Port Brandon,$1726.56
Krystal Miller,Sherman; Johnson and Snow,North Kelly,$1692.35
Christopher Wolfe,Ingram Group,Beasleyfurt,$493.06
Mrs. Michelle Howard,Gomez; Kelly and Gibson,Port Susan,$1136.18
Jasmine Hansen,Osborn LLC,East Deborahtown,$440.91
Jennifer Brown,Brown PLC,Jenniferfort,$146.01
Leslie Perkins,Hernandez-Henson,East Leslie,$366.26
Bobby George,Weber-Reynolds,Villarrealstad,$68.50
Samantha Allen,Shaw-Miller,New Shanemouth,$806.41
Jason Ware,Reynolds-Evans,Melissafurt,$1584.59
Kathryn Miller,Mcdaniel Group,West William,$527.03
Erika Padilla,Berger Inc,Hartstad,$2264.32
Tamara Lee,Rodriguez Ltd,Adamstad,$656.58
Richard Lee,Thomas; Flowers and Rush,South Timothyland,$395.84
Julie Jones,Shaffer-Lee,Jenniferberg,$345.10
Nancy Carey,Anderson-Williams,New Derrick,$413.85
Stephen Small,Phillips-Montgomery,Jessicamouth,$508.87
Richard Buck,Hardy; Stokes and Johnson,Westton,$1721.17
Rebecca Rodriguez,Hoffman-Wilson,Robinsonhaven,$707.20
Chad Carrillo,Blackburn-Gibbs,New Karenhaven,$1364.81
Larry Moore,Henderson; King and Medina,Port Susan,$635.44
Travis Day,Ruiz; Wilcox and Turner,Marioville,$549.29
Kara Wade,Middleton-Day,Heatherport,$30.97
Maria Cooper,Wright; Riley and Smith,Pagefort,$1429.97
Jill Henry,Walsh-Moon,New Drewbury,$2435.50
Wendy Lee,White and Sons,Jonesborough,$869.30
Christopher Hunter,Finley; Walters and Camacho,Shortmouth,$1322.65
Lisa Lee,Anderson-Stanley,Lake Lindsay,$262.92
Heather Higgins,Liu; Campbell and Rodriguez,North Charlesberg,$108.76
Alexandra Parker,Hughes; Mccormick and King,Rickyfurt,$735.29
Fernando Williams,Butler PLC,Brownberg,$910.33
Brittany Hall,West-Compton,East Brooke,$140.53
Kevin Barry,Williams Inc,Lake Jacob,$278.93
David Daniels,Grant-Figueroa,Kathrynhaven,$772.81
Valerie Smith,Ponce; Juarez and Mathis,South Patrickport,$1146.28
Jeremy Jones,Noble and Sons,Michelleshire,$392.46
Ashley Avery,Reed-Huber,North Heatherport,$643159.24
Ryan Johnson,Jordan Group,Port Jeanfurt,$1226.57
Scott Romero,Mckenzie-Anderson,Williamsside,$1494.08
Andrea Espinoza,Hammond-Lyons,Port Michaelville,$356.29
Mark Garcia,Maxwell Inc,Jonesville,$1248.27
Elizabeth Welch,Thomas Ltd,Coxtown,$806.22
Christina Baker,Ray-White,North Robertotown,$966.08
Janet Simon,Jones-Harrell,Port Matthew,$111.77
Richard Norman,Robinson; Mccoy and Vaughan,Maryland,$9338.09
Michael Olson,Miller; Simpson and Holt,East Jacqueline,$948.33
Bethany Anderson,Buchanan Ltd,New Peterfort,$83724.28
Jimmy Miller,Johnson-Long,Darrenberg,$344.95
Jonathan Brown,Allen; King and Gonzalez,Walkerland,$487.36
Ashley Potter,Black Inc,Mariefurt,$239.66
Angela King,Villanueva; Moon and Ramirez,East Brenda,$717.71
Timothy Jones,Strickland-Carey,Tiffanyland,$32.99
Lisa Harris,Gutierrez; Cisneros and Eaton,West Craig,$1432.86
Ashley Peterson,Martin-Jones,Port Robyn,$16.97
Douglas Gentry,Ramirez-Hester,Michaelmouth,$694.21
Keith Bauer,Graham-Serrano,South Jerrybury,$1164.69
Anthony Hernandez,Hooper; Parker and Dickerson,Stacyside,$1493.99
Lisa Walter,Robinson LLC,Port Rickychester,$1362.80
Dana Reed,King Group,Lake Briantown,$952.27
Alyssa Farrell,Booker-Gibbs,East Toniberg,$707.72
Jessica Harrison,Anderson-Lara,East Michael,$2495557.95
Steven Henderson,Wright-Howell,Port Carolynton,$170.83
Matthew Barron,Hayes LLC,Cannonstad,$1122.08
Jennifer Cooper,Allen-Williams,South Antonioburgh,$79.21
Mary Maldonado,Rosario; Cooke and Morse,Lopezborough,$580.60
Clayton Winters,Rollins-Garcia,New Brian,$475.40
Leslie Rose,Johnston-Torres,Amychester,$1596.18
Joseph Brown,Stewart-Leonard,Lopezport,$559.38
Krystal Johnson,Frey; Patterson and Thompson,Gibsonstad,$68.35
Samantha Williams,Bautista-Thompson,Michaelmouth,$526.81
Larry Wright,Moreno-Schaefer,Lake Michael,$9928038.18
Jose Williams,Turner and Sons,Lake Pamela,$1177.55
Timothy Schmidt,Little; Chen and Arnold,Alexanderland,$120.68
Tammy Martin,Delacruz and Sons,Johnsonside,$963.57
Michael Jones,Robinson-Murray,Deborahchester,$554.94
Richard Hernandez,Boyd-Butler,West Kenneth,$6857.66
Elizabeth Smith,Moore-Fitzpatrick,Woodwardfurt,$92.11
Drew King,Jackson Group,West Bryan,$1491.32
Linda Hines,Mason Ltd,Kristaberg,$51.58
Andrew Cook PhD,Harris-Mills,New Christopher,$565.06
Troy Cross,Ramos Inc,Amyport,$973.86
Jessica Long,Hamilton; Anderson and Nielsen,South Tony,$61.58
Hunter Kelley,Flores PLC,East Rebeccaburgh,$674.03
Dillon Nunez,Austin; Munoz and Roth,Haileyhaven,$709.28
Alexandra Dillon,Norris; Becker and Lewis,East Saraberg,$1437.15
Jennifer Quinn,Blevins; Berry and Manning,Evanshaven,$326.51
Edward Shah,Terry Inc,South Sarahton,$858.45
Sherry Lawson,Evans; Allen and Smith,Mathewsmouth,$61.63
Tyler Conner DVM,Woodward Inc,New Jenniferport,$396.41
Tara Walton,Andersen LLC,Port Amandaborough,$42.71
Anna Spencer,Meyer; Delacruz and Jones,South Kellyshire,$169.69
Christina Krueger,Mcneil PLC,Lake Rebecca,$1752.57
Emily Martin,Cooper Group,Joshuatown,$378.53
Anna Snow,Peters Inc,West Stevenchester,$30803.63
Alicia Lowe DDS,Brown; Smith and Johnson,Lake Bryanchester,$318.77
Nicole Cross,Smith Ltd,West Melissa,$745.20
Jennifer Ferguson,Ford; Williams and Solomon,Jimmytown,$836.03
Jennifer Watson,West; Kaiser and Rodriguez,Port Alexanderburgh,$797.94
